SysConst,AvgTime,Oxygen,Chamber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,1561991018,4207,20190701 09:23:37,7:23:37,1,B1_R1,5,1561991010,0.001352393,-0.954370406,400.3555161,405.8808714,41.06421945,40.50520221,0.121497692,2.274448668,0.118003819,0.074057929,0.001993935,19.9353465,19.65704194,2.29723737,48.17603405,1.157531696,2.402712716,1.139705674,-59.64051107,88.90311546,7.86036174,37.12496006,-0.041845206,0.04697491,3.499026634,71,14,1,0,54564.27968,RECT-358-20190701-09_22_21,634.5580769,2320.96,1686.401923,0.72659672,-0.954370406,-,0,0,#DIV/0!,0.5,0.020992525,-0.954370406,#DIV/0!,#DIV/0!,-6.81E-12,#DIV/0!,-,0,0,#DIV/0!,1,0,1.376279265,-,-,-,-,-,-,-,-,0.0499911,0.020992525,0.41992524,0.09498309,6,0.5,0: Broadleaf,1561991010,400.3555161,399.8600968,11.44110323,9.837122581,500.1006774,100.9732258,0.199858065,20.38207097,19.65704194,999.9,0,0,9993.911613,0,675.3490323,0.0499911,0,0,0,634.5467742,0.0499911,171.6151613,-4.01483871,29.897,34.59654839,32.385,34.663,32.17506452,0,0,0,282.7,634.5580769,5.988717854,-34.18222224,171.6488462,15,1561991041,9:24:01,20,-0.663,0.078,400,10,0.39,0.06,0.277223171,0.537911289,0.066195957,1,634.5285714,3.380665362,1.704124648,0,1.618981707,-0.057410383,0.015390514,1,2,3,3-Feb,1.8869,1.89294,1.89057,1.89087,1.88773,1.89041,1.8837,1.89056,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,-0.663,0.078,2,410.342,574.238,19.793,20.4058,30.0007,20.3051,20.2875,20.6444,34.1299,58.8287,-999.9,399.646,10.0385,102.135,102.533
18,1561991159,4348,20190701 09:25:58,7:25:58,1,B1_R1,6,1561991151,0.000973359,-0.547669437,400.0162258,402.9481152,40.76810277,40.47147012,0.087172373,2.275948014,0.085359087,0.053509205,0.001993935,20.30166103,19.97919032,2.343590839,49.6231199,1.210147741,2.43867726,1.133443099,-42.92514113,78.98613761,6.999083023,43.06207344,-0.041885986,0.047020689,3.501719374,70,14,1,0,54570.51194,RECT-359-20190701-09_24_42,766.2557692,3526.42,2760.164231,0.782710009,-0.547669437,-,0,0,#DIV/0!,0.5,0.020992525,-0.547669437,#DIV/0!,#DIV/0!,2.24E-12,#DIV/0!,-,0,0,#DIV/0!,1,0,1.277612383,-,-,-,-,-,-,-,-,0.0499911,0.020992525,0.41992524,0.09498309,6,0.5,0: Broadleaf,1561991151,400.0162258,399.8262903,11.9609871,10.80714839,500.096,100.9745484,0.200022806,20.62291935,19.97919032,999.9,0,0,10003.52,0,577.7478065,0.0499911,0,0,0,766.4351613,0.0499911,234.0593548,-3.816774194,30.187,34.875,32.687,34.937,32.49187097,0,0,0,140.1000001,766.2557692,-15.18529911,-48.64581245,232.3219231,15,1561991182,9:26:21,21,-0.762,0.089,400,11,0.58,0.08,0.272061902,0.480221603,0.070432941,1,766.8234286,-12.73929153,2.105148713,0,1.13740878,0.097149617,0.011049191,1,2,3,3-Feb,1.88691,1.89297,1.89057,1.89087,1.8878,1.89043,1.88369,1.89056,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,-0.762,0.089,2,411.92,571.053,20.0506,20.7038,30.0008,20.5861,20.5677,20.6521,28.8815,58.4572,-999.9,399.627,10.9007,102.081,102.481
19,1561993028,6217.6,20190701 09:57:08,7:57:08,1,B2_R2,1,1561993020,0.000531189,-0.911869198,398.3649677,424.7146872,42.96428186,40.2987353,0.04246967,2.275318722,0.042034149,0.026310101,0.001993935,21.93433202,21.50962581,2.575180713,49.46815362,1.321430101,2.671274354,1.253750612,-23.42543447,73.58119616,6.623093666,56.7808493,-0.041868867,0.047001471,3.500589113,85,17,1,0,54274.03117,RECT-360-20190701-09_55_52,672.59,3235.19,2562.6,0.792101855,-0.911869198,-,0,0,#DIV/0!,0.5,0.020992525,-0.911869198,#DIV/0!,#DIV/0!,2.25E-12,#DIV/0!,-,0,0,#DIV/0!,1,0,1.262463904,-,-,-,-,-,-,-,-,0.0499911,0.020992525,0.41992524,0.09498309,6,0.5,0: Broadleaf,1561993020,398.3649677,397.5247742,13.06272903,12.43371935,500.072,100.9604194,0.199919935,22.10947097,21.50962581,999.9,0,0,10000.83097,0,574.4613871,0.0499911,0,0,0,672.4351613,0.0499911,249.5490323,-3.370322581,30.808,35.5,33.278,35.431,33.062,0,0,0,1868.5,672.59,-9.223247905,-44.86290562,248.8169231,15,1561993069,9:57:48,22,-1.023,0.092,399,13,0.42,0.11,1.133491293,-1.554372962,0.18389637,0,673.2542857,-13.90582471,2.462822174,0,0.615694268,0.209959003,0.021474847,0,0,3,0/3,1.88691,1.89292,1.89057,1.89087,1.88772,1.89041,1.8837,1.89055,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,-1.023,0.092,2,393.669,569.973,21.6528,22.5444,30.0059,22.7633,22.8319,20.5625,33.108,57.3427,-999.9,398.164,12.5455,102.402,102.495
20,1561993305,6494.1,20190701 10:01:44,8:01:44,1,B2_R2,2,1561993297,0.001798707,-0.803317826,400.138871,401.0900178,40.57418438,40.47796656,0.143325345,2.276177861,0.13849375,0.086979125,0.001993935,22.27736067,22.13279032,2.675072589,49.60087045,1.387628175,2.797588353,1.287444414,-79.32296789,90.44880726,8.195714872,19.32354818,-0.04189224,0.047027709,3.502132232,70,14,1,0,54163.51468,RECT-361-20190701-10_00_28,717.2973077,2927.12,2209.822692,0.754947762,-0.803317826,-,0,0,#DIV/0!,0.5,0.020992525,-0.803317826,#DIV/0!,#DIV/0!,-1.13E-11,#DIV/0!,-,0,0,#DIV/0!,1,0,1.32459496,-,-,-,-,-,-,-,-,0.0499911,0.020992525,0.41992524,0.09498309,6,0.5,0: Broadleaf,1561993297,400.138871,400.0385806,13.71719032,11.58860645,500.0602258,100.959871,0.199925032,22.86986452,22.13279032,999.9,0,0,10006.46806,0,870.4219355,0.0499911,0,0,0,717.1606452,0.0499911,612.7822581,-2.805483871,31.5,36.50193548,33.937,36.32622581,33.84248387,0,0,0,275.6000001,717.2973077,-4.995213658,315.1483772,611.7203846,15,1561993326,10:02:05,24,-0.666,0.076,400,12,0.8,0.03,0.018924616,0.404256731,0.051375411,1,717.6048571,-4.159026432,1.997418865,0,2.130314146,-0.013560418,0.004552869,1,2,3,3-Feb,1.88693,1.89297,1.89064,1.89087,1.88771,1.89041,1.8837,1.89056,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,-0.666,0.076,2,411.91,559.031,22.4451,23.5528,30.0015,23.4804,23.4926,20.5579,37.2762,53.9602,-999.9,400.022,11.7394,101.817,102.028
21,1561993497,6686.1,20190701 10:04:56,8:04:56,1,B2_R2,3,1561993489,0.001670277,-0.584673776,400.0706452,399.0121199,40.36872051,40.47581328,0.128305501,2.27530962,0.124417289,0.078100331,0.001993935,22.72348856,22.66264516,2.762658262,49.97291077,1.432609052,2.866771277,1.33004921,-73.6592343,74.95476653,6.826615383,8.124141543,-0.04186862,0.047001193,3.500572766,80,16,1,0,54060.699,RECT-362-20190701-10_03_40,683.2880769,2886.71,2203.421923,0.763298677,-0.584673776,-,0,0,#DIV/0!,0.5,0.020992525,-0.584673776,#DIV/0!,#DIV/0!,-4.51E-12,#DIV/0!,-,0,0,#DIV/0!,1,0,1.310103149,-,-,-,-,-,-,-,-,0.0499911,0.020992525,0.41992524,0.09498309,6,0.5,0: Broadleaf,1561993489,400.0706452,400.1709032,14.16018065,12.18439032,500.0407097,100.9716774,0.199987548,23.27369032,22.66264516,999.9,0,0,9999.656774,0,777.6251613,0.0499911,0,0,0,683.2212903,0.0499911,621.4541935,-2.547741935,31.99593548,36.875,34.47967742,36.762,34.33435484,0,0,0,191.0999999,683.2880769,-1.819145392,-118.7863251,621.1023077,15,1561993521,10:05:20,25,-0.586,0.082,400,12,0.68,0.05,-0.217594049,0.493676948,0.065934831,1,683.7425714,-3.495481764,2.046061503,0,1.971220244,-0.008460209,0.006921872,1,2,3,3-Feb,1.88705,1.89301,1.89071,1.89087,1.88781,1.8905,1.8837,1.89056,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,-0.586,0.082,2,399.559,558.997,22.8653,24.1212,30.001,24.0445,24.0426,20.5928,34.3637,52.0872,-999.9,400.171,12.1438,101.662,101.911
22,1561993649,6838.1,20190701 10:07:28,8:07:28,1,B2_R2,4,1561993641,0.000351411,-0.439763578,400.0901935,419.3392947,42.43081561,40.48309673,0.024712822,2.276385689,0.024564738,0.015366192,0.001993935,23.71914352,23.38511613,2.886122071,49.56458357,1.469777967,2.965379432,1.416344104,-15.49721697,55.18525116,5.056450746,44.74647886,-0.041897895,0.047034057,3.502505552,89,18,1,0,53994.9828,RECT-363-20190701-10_06_12,644.7546154,2688.83,2044.075385,0.760209974,-0.439763578,-,0,0,#DIV/0!,0.5,0.020992525,-0.439763578,#DIV/0!,#DIV/0!,2.25E-11,#DIV/0!,-,0,0,#DIV/0!,1,0,1.315426046,-,-,-,-,-,-,-,-,0.0499911,0.020992525,0.41992524,0.09498309,6,0.5,0: Broadleaf,1561993641,400.0901935,399.7312258,14.52566129,14.11013226,500.0464194,100.984871,0.20005529,23.83478387,23.38511613,999.9,0,0,10005.34129,0,745.895871,0.0499911,0,0,0,644.8758065,0.0499911,445.3641935,-2.237741935,32.45935484,37.21341935,34.937,37.258,34.796,0,0,0,151.5,644.7546154,-9.552820378,-212.473504,443.7680769,15,1561993672,10:07:51,26,-0.541,0.111,400,14,0.48,0.26,0.309873268,0.265969443,0.058811368,1,645.3311429,-9.106642896,2.059518351,0,0.383385439,0.008256397,0.013929172,1,2,3,3-Feb,1.88705,1.89301,1.89072,1.89088,1.88782,1.89047,1.8837,1.89057,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,-0.541,0.111,2,388.665,561.099,23.2661,24.4801,30.0007,24.4161,24.4113,20.6062,24.7559,51.7162,-999.9,399.379,14.1734,101.578,101.862
23,1561994200,7389,20190701 10:16:39,8:16:39,1,B2_R2,5,1561994192,0.002081833,-0.639253484,400.0244516,397.8410844,40.25052288,40.4714193,0.144376311,2.275685843,0.139473881,0.087597772,0.001993935,24.17946005,24.31470968,3.052063372,49.98293768,1.576474624,3.154025549,1.475588748,-91.80885591,67.41559143,6.24039729,-18.15087326,-0.041878853,0.047012682,3.501248478,73,15,1,0,53784.65037,RECT-364-20190701-10_15_23,725.2996154,3138.07,2412.770385,0.768870798,-0.639253484,-,0,0,#DIV/0!,0.5,0.020992525,-0.639253484,#DIV/0!,#DIV/0!,1.81E-11,#DIV/0!,-,0,0,#DIV/0!,1,0,1.300608636,-,-,-,-,-,-,-,-,0.0499911,0.020992525,0.41992524,0.09498309,6,0.5,0: Broadleaf,1561994192,400.0244516,400.2566774,15.58206774,13.1229129,500.0240323,100.9723548,0.200008839,24.86420323,24.31470968,999.9,0,0,10002.03387,0,551.2802581,0.0499911,0,0,0,725.1435484,0.0499911,1913.020968,-0.469354839,33.437,38,36.0863871,38,35.812,0,0,0,550.1000001,725.2996154,-4.878290636,-1406.296758,1899.231538,15,1561994224,10:17:04,27,-0.474,0.09,400,13,0.43,0.05,-0.338015683,0.713407589,0.079933664,1,725.4185714,-5.003565615,1.786495601,0,2.483274634,-0.03118453,0.007507613,1,2,3,3-Feb,1.88706,1.89303,1.89072,1.89093,1.88782,1.89055,1.88373,1.89061,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,-0.474,0.09,2,407.874,553.082,24.3294,25.0321,30.0003,24.9666,24.9544,20.626,34.8988,49.0893,-999.9,400.249,13.1458,101.433,101.757
24,1561994626,7815,20190701 10:23:45,8:23:45,1,B2_R2,6,1561994618,0.002168925,-1.210304091,400.0910645,403.9109082,40.86795801,40.48146384,0.146060412,2.274850641,0.141043309,0.088588478,0.001993935,25.0561701,25.15136129,3.20848446,50.78093675,1.690222335,3.328458362,1.518262125,-95.64958861,75.77835783,7.078866186,-12.79037065,-0.041856137,0.04698718,3.499748483,74,15,1,0,53594.00648,RECT-365-20190701-10_22_29,703.8584615,3118.23,2414.371538,0.774276284,-1.210304091,-,0,0,#DIV/0!,0.5,0.020992525,-1.210304091,#DIV/0!,#DIV/0!,-2.40E-12,#DIV/0!,-,0,0,#DIV/0!,1,0,1.291528644,-,-,-,-,-,-,-,-,0.0499911,0.020992525,0.41992524,0.09498309,6,0.5,0: Broadleaf,1561994618,400.0910645,399.6800645,16.705,14.14604194,500.0534516,100.9807097,0.199915,25.76924516,25.15136129,999.9,0,0,9995.78129,0,586.5107097,0.0499911,0,0,0,704.2606452,0.0499911,533.2558065,-0.867096774,34.625,39.625,37.187,39.375,37.048,0,0,0,424.9000001,703.8584615,-0.74735031,-477.0909388,530.7119231,15,1561994657,10:24:16,28,-0.437,0.102,399,14,0.52,0.05,0.329467024,1.34368616,0.13918312,0,703.9317143,1.519373777,1.921635443,0,2.555043171,-0.190751289,0.019456266,0,0,3,0/3,1.88715,1.89306,1.89084,1.89101,1.88785,1.89056,1.88384,1.8907,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,-0.437,0.102,2,406.965,546.679,25.291,25.3364,30.0006,25.2584,25.2561,20.6021,34.9275,47.2059,-999.9,399.657,14.044,101.375,101.712
25,1561995220,8409,20190701 10:33:39,8:33:39,1,B3_R3,1,1561995212,0.001521513,-0.713919001,398.926,400.6298222,40.54265007,40.3702279,0.101311457,2.275583266,0.098870739,0.062008603,0.001993935,25.49509361,25.20825806,3.219371799,50.39337325,1.699906761,3.373274404,1.519465038,-67.09873214,96.52718656,9.027043836,38.45749219,-0.041876063,0.047009549,3.50106424,77,15,1,0,53578.33909,RECT-366-20190701-10_32_23,695.2384615,3099.46,2404.221538,0.775690455,-0.713919001,-,0,0,#DIV/0!,0.5,0.020992525,-0.713919001,#DIV/0!,#DIV/0!,2.27E-12,#DIV/0!,-,0,0,#DIV/0!,1,0,1.289174043,-,-,-,-,-,-,-,-,0.0499911,0.020992525,0.41992524,0.09498309,6,0.5,0: Broadleaf,1561995212,398.926,398.7976774,16.79794839,15.00300968,500.0577097,100.9971935,0.200090903,25.99507097,25.20825806,999.9,0,0,9998.907742,0,855.5005806,0.0499911,0,0,0,695.2335484,0.0499911,533.4993548,-0.796774194,35.187,40.304,37.812,39.94106452,37.504,0,0,0,593.3000002,695.2384615,-4.893675319,222.4061551,536.1807692,15,1561995243,10:34:02,30,-0.715,0.101,399,15,0.7,0.05,0.419459707,-0.073028739,0.042507448,1,695.5551429,-3.954288825,2.182986645,0,1.811626585,-0.16903547,0.019710156,0,1,3,3-Jan,1.88716,1.89305,1.89086,1.89101,1.88786,1.89058,1.88383,1.89067,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,-0.715,0.101,2,402.585,538.831,25.6672,26.1418,30.0023,26.1661,26.202,20.6066,35.4696,44.17,-999.9,399.113,14.9738,101.352,101.646
26,1561995403,8592.5,20190701 10:36:43,8:36:43,1,B3_R3,2,1561995395,0.001146174,-0.752393438,400.1278387,406.434241,41.13164762,40.49343191,0.074766121,2.276606889,0.073428347,0.046010917,0.001993935,25.7063062,25.35561935,3.247719953,50.33285839,1.706695516,3.390817789,1.541024437,-50.54625658,89.24640977,8.35225842,47.05440554,-0.041903914,0.047040815,3.502902909,81,16,1,0,53596.88351,RECT-367-20190701-10_35_27,657.3188462,2925.46,2268.141154,0.775310944,-0.752393438,-,0,0,#DIV/0!,0.5,0.020992525,-0.752393438,#DIV/0!,#DIV/0!,4.51E-12,#DIV/0!,-,0,0,#DIV/0!,1,0,1.289805088,-,-,-,-,-,-,-,-,0.0499911,0.020992525,0.41992524,0.09498309,6,0.5,0: Broadleaf,1561995395,400.1278387,399.7753226,16.86437419,15.51222581,500.023871,101.0012258,0.200010387,26.08275806,25.35561935,999.9,0,0,10005.15839,0,577.6806774,0.0499911,0,0,0,657.1958065,0.0499911,374.9429032,-0.590645161,35.375,39.99796774,37.875,40.058,37.74187097,0,0,0,182.7,657.3188462,-6.991794794,-328.1538464,372.8353846,15,1561995431,10:37:10,31,-0.492,0.111,400,16,0.38,0.07,0.146518598,-0.328309154,0.053545049,1,657.6811429,-5.932063146,1.78358671,0,1.338890732,-0.010084808,0.019095071,1,2,3,3-Feb,1.88721,1.89316,1.89088,1.89103,1.88797,1.8907,1.88385,1.89072,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,-0.492,0.111,2,399.038,537.418,25.8279,26.4885,30.0005,26.461,26.4648,20.6317,31.5696,42.2934,-999.9,399.858,15.5875,101.198,101.52
27,1561995569,8758,20190701 10:39:28,8:39:28,1,B3_R3,3,1561995561,0.00155864,-0.494368693,399.9440323,397.9816531,40.28045345,40.47906944,0.106235204,2.275947439,0.10355528,0.0649572,0.001993935,25.54238148,25.10245484,3.199151816,50.59600155,1.712749117,3.385147175,1.486402699,-68.73601308,116.811632,10.91972196,58.99733481,-0.04188597,0.047020671,3.501718342,72,14,1,0,53580.17076,RECT-368-20190701-10_38_12,683.4165385,2876.13,2192.713462,0.762383293,-0.494368693,-,0,0,#DIV/0!,0.5,0.020992525,-0.494368693,#DIV/0!,#DIV/0!,2.25E-12,#DIV/0!,-,0,0,#DIV/0!,1,0,1.311676172,-,-,-,-,-,-,-,-,0.0499911,0.020992525,0.41992524,0.09498309,6,0.5,0: Broadleaf,1561995561,399.9440323,400.0988387,16.92241935,15.08362581,499.9790645,101.0117742,0.200060903,26.05445806,25.10245484,999.9,0,0,9999.829677,0,895.4608065,0.0499911,0,0,0,683.4474194,0.0499911,795.5983871,-0.430322581,35.5,40.07825806,37.937,40,37.804,0,0,0,164.5,683.4165385,-6.295042758,-553.6304275,793.1426923,15,1561995599,10:39:59,32,-0.453,0.105,400,15,0.72,0.08,-0.193363112,0.447728444,0.077119904,1,683.4334286,-2.416908023,1.891329,0,1.854959512,-0.164113171,0.019978579,0,1,3,3-Jan,1.88718,1.89312,1.89087,1.89102,1.8879,1.89057,1.88385,1.89071,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,-0.453,0.105,2,409.437,535.288,25.9322,26.6362,30.0007,26.6039,26.6148,20.6467,32.4213,40.0406,-999.9,400.016,15.0159,101.138,101.475
28,1561995792,8981.5,20190701 10:43:12,8:43:12,1,B3_R3,4,1561995784,0.002356369,-1.198345893,399.8665161,402.5631928,40.74202929,40.46910797,0.154920087,2.275645122,0.149290387,0.093795254,0.001993935,25.62537831,25.48263548,3.272329033,49.61911945,1.714258961,3.454835514,1.558070072,-103.9158921,112.4744525,10.55402539,19.11457969,-0.041877746,0.047011438,3.501175339,88,18,1,0,53508.2414,RECT-369-20190701-10_41_56,631.955,2327.53,1695.575,0.728486851,-1.198345893,-,0,0,#DIV/0!,0.5,0.020992525,-1.198345893,#DIV/0!,#DIV/0!,2.02E-11,#DIV/0!,-,0,0,#DIV/0!,1,0,1.372708373,-,-,-,-,-,-,-,-,0.0499911,0.020992525,0.41992524,0.09498309,6,0.5,0: Broadleaf,1561995784,399.8665161,399.5591613,16.93822258,14.15829677,499.9680323,101.0063548,0.200188677,26.3994129,25.48263548,999.9,0,0,9998.402581,0,560.8835806,0.0499911,0,0,0,631.8787097,0.0499911,502.476129,-0.512580645,35.625,40.312,38.125,40.296,37.94106452,0,0,0,222.5,631.955,-1.38564117,-254.7080342,501.7565385,15,1561995819,10:43:39,33,-0.295,0.096,400,14,0.26,0.04,0.092226337,1.034141935,0.105025658,0,631.802,0.712630021,1.796033407,1,2.792780244,-0.067082091,0.007660382,1,2,3,3-Feb,1.88721,1.89314,1.89087,1.89103,1.88796,1.89069,1.88385,1.89072,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,-0.295,0.096,2,390.257,533.291,26.1475,26.969,30.0008,26.965,26.9833,20.6217,35.5733,35.8607,-999.9,399.271,14.294,101.063,101.417
29,1561996107,9296.5,20190701 10:48:27,8:48:27,1,B3_R3,5,1561996099,0.000880715,-1.235561412,400.0610323,426.0320674,43.12491654,40.49600945,0.054317201,2.276435884,0.053607332,0.033567589,0.001993935,26.54152874,26.02927419,3.380107923,49.64590955,1.759306362,3.543708591,1.620801561,-38.83954169,98.34725288,9.27052869,68.78023381,-0.041899261,0.047035591,3.502595719,77,15,1,0,53458.00874,RECT-370-20190701-10_47_11,757.8103846,2681.71,1923.899615,0.717415237,-1.235561412,-,0,0,#DIV/0!,0.5,0.020992525,-1.235561412,#DIV/0!,#DIV/0!,1.59E-11,#DIV/0!,-,0,0,#DIV/0!,1,0,1.393892893,-,-,-,-,-,-,-,-,0.0499911,0.020992525,0.41992524,0.09498309,6,0.5,0: Broadleaf,1561996099,400.0610323,399.0012581,17.38022903,16.34182903,500.0432581,101.0245484,0.200030323,26.83062258,26.02927419,999.9,0,0,10001.73774,0,535.5462903,0.0499911,0,0,0,757.8967742,0.0499911,435.2351613,-0.339677419,35.887,40.437,38.437,40.504,38.278,0,0,0,313.8999999,757.8103846,-11.27623933,17.7941885,435.1692308,15,1561996130,10:48:49,34,-0.254,0.121,399,16,0.31,0.07,1.014414488,-0.020997512,0.035736237,1,758.7914286,-13.24649706,2.267298131,0,1.020944634,-0.108610035,0.015569042,0,1,3,3-Jan,1.88722,1.89316,1.89095,1.89103,1.88797,1.89072,1.88388,1.89072,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,-0.254,0.121,2,402.492,530.196,26.5141,27.5395,30.0009,27.5039,27.5166,20.6267,28.8427,33.2512,-999.9,399.075,16.4693,100.939,101.311
30,1561996407,9596,20190701 10:53:26,8:53:26,1,B3_R3,6,1561996399,0.001749991,-0.611357105,399.3242903,397.9586255,40.28425752,40.42250001,0.103239978,2.27649361,0.100707692,0.06316465,0.001993935,26.87964393,26.77288065,3.53169333,49.49214226,1.819165043,3.675664379,1.712528287,-77.17459003,83.56549364,7.931003583,14.32390113,-0.041900831,0.047037354,3.502699416,85,17,1,0,53349.11427,RECT-371-20190701-10_52_10,688.1334615,3080.73,2392.596538,0.776632986,-0.611357105,-,0,0,#DIV/0!,0.5,0.020992525,-0.611357105,#DIV/0!,#DIV/0!,-6.76E-12,#DIV/0!,-,0,0,#DIV/0!,1,0,1.287609486,-,-,-,-,-,-,-,-,0.0499911,0.020992525,0.41992524,0.09498309,6,0.5,0: Broadleaf,1561996399,399.3242903,399.4292258,17.9711,15.90909677,500.0597742,101.0273226,0.199928032,27.45376774,26.77288065,999.9,0,0,10001.83806,0,591.6094839,0.0499911,0,0,0,687.9793548,0.0499911,1992.098065,1.513225806,36.312,40.812,38.875,40.937,38.643,0,0,0,298.7,688.1334615,-4.022905849,258.7788034,1989.210769,15,1561996428,10:53:48,35,-0.238,0.112,400,16,0.31,0.05,-0.177633913,2.097498878,0.23401419,0,687.9871429,-1.226456179,1.873323359,0,2.074498537,-0.211456934,0.030087402,0,0,3,0/3,1.88725,1.89316,1.89096,1.89108,1.88797,1.89072,1.88393,1.89075,5,0,0,0,11111111,oooooooo,off,off,off,off,0,100,100,-0.238,0.112,2,392.938,527.816,27,27.8231,30,27.7899,27.7871,20.6752,26.3176,27.9676,-999.9,399.596,16.0312,100.902,101.271
