SysConst,AvgTime,Oxygen,Chamber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,1566344520,2282.6,20190820 16:42:00,16:42:00,1,23293,1_1,23509,31,23522,23316,23388,B1_R3,3,1,13,1,,1566344519,0.005783992,14.43405345,380.27375,237.3172568,23.95739482,38.38898396,0.188690143,2.271683607,0.180395355,0.113461962,289.4900035,37.75920854,37.19485,6.372244213,50.77148049,3.290374015,6.480752547,3.081870198,-255.0740573,37.98132092,3.994739084,76.39200617,-0.041770067,0.04689056,3.494062664,0,0,1,0,51461.88656,MPF-2410-20190820-06_38_21,857.38,4783.58,3926.2,0.820766037,-0.65426748,MPF-2551-20190820-16_42_01,958.2805769,9910.61,0.903307609,0.5,1513.1508,14.43405345,683.4203158,1,0.009971459,-0.51732739,-,0,9910.61,0.903307609,-1.071797691,0.988854743,-1.305850441,2551,300,300,300,10303.1,1720.48,-0.00694624,-599.809,1799.96,1513.1508,0.840658015,0.19131603,6,0.5,0: Broadleaf,1566344519,380.27375,400.2365,32.5938,25.8784,499.93775,100.751,0.1999175,37.504975,37.19485,999.9,9997.97,0,307.1555,1799.96,0.97800525,0.02199485,0,948.03425,4.99935,17972.875,15772.2,48.781,49.625,49.2185,49.125,50.07775,1755.48,39.48,0,96,958.2805769,-103.9775385,-1980.550429,18165.35769,15,1566344258,16:37:38,45,3.418,0.447,396,26,0.09,0.01,-19.74749423,-2.191263242,0.319088037,0,970.8584545,-114.702109,14.605986,0,6.785859038,-0.760019104,0.101687597,0,0,3,0/3,100,100,3.418,0.447,2,472.898,434.824,36.0509,35.8179,30.0001,35.6247,35.532,19.397,29.3252,41.018,-999.9,400,25.7777,99.6147,112.259
24,1566344602,2364.1,20190820 16:43:21,16:43:21,1,23293,1_1,23509,31,23522,23316,23388,B1_R3,3,2,13,1,,1566344600,0.004367348,11.15998891,384.7255,231.483686,23.36842776,38.83828795,0.134236732,2.269511805,0.129976651,0.081606896,289.4845803,38.18663693,37.483975,6.473354658,50.15932356,3.244576492,6.468541165,3.228778166,-192.6000288,-1.673189862,-0.176365187,95.03499644,-0.041711109,0.046824374,3.490165485,0,0,1,0,51397.929,MPF-2410-20190820-06_38_21,857.38,4783.58,3926.2,0.820766037,-0.65426748,MPF-2552-20190820-16_43_23,904.4272308,1117.05,0.190343108,0.5,1513.1196,11.15998891,144.0059441,1,0.00780788,3.28233293,-,0,1117.05,0.190343108,0.766482425,0.818819152,0.933862259,2552,300,300,300,10376.4,1064.9,-0.00708,1.54675,1799.9225,1513.1196,0.840658195,0.19131639,6,0.5,0: Broadleaf,1566344600,384.7255,400.133,32.140225,27.0681,500.02475,100.7505,0.2001465,37.4703,37.483975,999.9,9983.9075,0,343.5315,1799.9225,0.9780005,0.02199975,0,888.3405,4.99935,16407.05,15771.825,48.812,49.75,49.25,49.187,50.125,1755.4325,39.49,0,81,904.4272308,-165.9215726,-2969.63077,16717.58077,15,1566344258,16:37:38,45,3.418,0.447,396,26,0.09,0.01,-15.25664808,-0.687842536,0.117283248,0,925.7097273,-195.5528338,24.94063719,0,4.645153269,2.457448499,0.309591865,0,0,3,0/3,100,100,3.418,0.447,2,469.002,447.431,36.0012,35.8055,29.9999,35.6148,35.5206,19.5608,25.1339,39.9276,-999.9,400,27.1414,99.6206,112.252
25,1566344659,2421.1,20190820 16:44:18,16:44:18,1,23293,1_1,23509,31,23522,23316,23388,B1_R3,3,3,13,1,,1566344657,0.01019629,21.079098,369.999,265.7579308,26.82817375,37.35127464,0.404727732,2.271761435,0.368520814,0.233308036,289.4939201,36.0699787,36.126475,6.010416806,52.35395342,3.346774107,6.392590986,2.663642698,-449.6564099,138.0142438,14.42298032,-7.725265697,-0.041772181,0.046892932,3.494202351,0,0,1,0,51506.09757,MPF-2410-20190820-06_38_21,857.38,4783.58,3926.2,0.820766037,-0.65426748,MPF-2553-20190820-16_44_20,940.9232308,1339.14,0.297367541,0.5,1513.1661,21.079098,224.9832414,1,0.014362842,2.572128381,-,0,1339.14,0.297367541,0.720054854,0.826587449,0.877296113,2553,300,300,300,10281.7,1226.16,-0.00701576,-7.50049,1799.9775,1513.1661,0.840658342,0.191316684,6,0.5,0: Broadleaf,1566344657,369.999,399.8305,33.1529,21.31925,499.84175,100.74975,0.19991375,37.25335,36.126475,999.9,9998.6,0,1098.12775,1799.9775,0.977995,0.0220045,0,935.65325,4.99935,17563.65,15772.275,48.875,49.812,49.312,49.281,50.2185,1755.4775,39.5,0,56.29999995,940.9232308,-55.8583932,-1022.43077,17658.88846,15,1566344258,16:37:38,45,3.418,0.447,396,26,0.09,0.01,-27.19426346,-19.92592321,2.714596246,0,948.4745909,-75.39007461,9.712858425,0,11.43922808,3.462252799,0.530322172,0,0,3,0/3,100,100,3.418,0.447,2,477.539,427.777,36.0209,35.7834,30.0001,35.6017,35.5075,19.394,40.7817,35.9522,-999.9,400,20.8454,99.6292,112.296
26,1566344760,2522.1,20190820 16:45:59,16:45:59,1,23293,1_1,23509,31,23522,23316,23388,B1_R3,2,1,13,1,,1566344758,0.007635108,15.16206053,377.60025,274.3149704,27.68988974,38.11570792,0.289958707,2.271135473,0.270850827,0.170893492,289.5060019,37.01824245,36.036575,5.980801127,50.76939482,3.265638839,6.43229814,2.715162288,-336.708261,162.9052957,17.0308614,132.733898,-0.041755182,0.04687385,3.493078924,0,0,1,0,51466.96953,MPF-2410-20190820-06_38_21,857.38,4783.58,3926.2,0.820766037,-0.65426748,MPF-2554-20190820-16_46_01,966.7167308,1212.63,0.202793325,0.5,1513.231047,15.16206053,153.4365775,1,0.010452025,2.944797671,-,0,1212.63,0.202793325,0.746501574,0.692225951,0.909518109,2554,300,300,300,10297.9,1166.35,-0.00702597,4.078,1800.055,1513.231047,0.840658228,0.191316457,6,0.5,0: Broadleaf,1566344758,377.60025,399.251,32.35165,23.4873,500.07725,100.742,0.19995625,37.36705,36.036575,999.9,9995.3,0,1076.96,1800.055,0.977998,0.0220021,0,955.931,4.99935,17733.7,15772.95,48.875,49.75,49.281,49.312,50.187,1755.565,39.495,0,100.0999999,966.7167308,-102.6268375,-1826.724784,17922.51154,15,1566344258,16:37:38,45,3.418,0.447,396,26,0.09,0.01,-21.64402885,0.934305985,0.223762103,0,978.6844091,-109.3292355,13.88377304,0,8.959931923,-0.77201226,0.102827572,0,0,3,0/3,100,100,3.418,0.447,2,496.148,435.475,36.0267,35.7485,29.9998,35.572,35.4822,19.4231,35.0424,38.9885,-999.9,400,23.312,99.6443,112.276
27,1566344834,2596.1,20190820 16:47:13,16:47:13,1,23293,1_1,23509,31,23522,23316,23388,B1_R3,2,2,13,1,,1566344832,0.005565531,13.52400108,381.246,244.7499481,24.70504495,38.48294817,0.185891161,2.271947118,0.177835878,0.111842069,289.500304,37.57032171,36.61315,6.172963305,49.45526683,3.160000511,6.389613713,3.012962794,-245.4399035,77.36778482,8.103266879,129.5314522,-0.041777224,0.046898594,3.494535626,0,0,1,0,51513.2779,MPF-2410-20190820-06_38_21,857.38,4783.58,3926.2,0.820766037,-0.65426748,MPF-2555-20190820-16_47_15,1017.133385,1232.72,0.174886929,0.5,1513.1997,13.52400108,132.3194245,1,0.009369727,2.880508145,-,0,1232.72,0.174886929,0.742301791,0.574376873,0.904401202,2555,300,300,300,10326.1,1200.18,-0.00704498,7.81042,1800.0175,1513.1997,0.840658327,0.191316654,6,0.5,0: Broadleaf,1566344832,381.246,400.022,31.30575,24.83585,499.9735,100.74,0.1999395,37.2448,36.61315,999.9,10000.775,0,361.6565,1800.0175,0.977994,0.022006175,0,999.69775,4.99935,18537.075,15772.65,48.8435,49.875,49.312,49.312,50.187,1755.5175,39.5,0,73.4000001,1017.133385,-175.5318292,-2983.466669,18820.84615,15,1566344258,16:37:38,45,3.418,0.447,396,26,0.09,0.01,-17.83507885,-2.283517323,0.847641394,0,1040.877318,-218.8343766,28.00731488,0,7.375923269,-5.586171162,0.791352487,0,0,3,0/3,100,100,3.418,0.447,2,490.946,444.628,36.0043,35.7032,29.9998,35.5295,35.4406,19.466,31.9728,38.7662,-999.9,400,25.0895,99.6547,112.279
28,1566344906,2668.6,20190820 16:48:26,16:48:26,1,23293,1_1,23509,31,23522,23316,23388,B1_R3,2,3,13,1,,1566344905,0.00531379,13.05178031,381.9895,246.5745716,24.88843367,38.55677523,0.180513134,2.267782025,0.172893616,0.108716292,289.4844175,37.7276991,36.604925,6.170184813,50.06663416,3.212130096,6.415710083,2.958054717,-234.3381197,87.37969694,9.171651196,151.697646,-0.041664188,0.046771701,3.487062583,0,0,1,0,51367.08479,MPF-2410-20190820-06_38_21,857.38,4783.58,3926.2,0.820766037,-0.65426748,MPF-2556-20190820-16_48_27,986.1657308,5145.35,0.808338455,0.5,1513.1214,13.05178031,611.5571075,1,0.009058128,-0.070310086,-,0,5145.35,0.808338455,-0.075627459,0.969965804,-0.09214253,2556,300,300,300,10375.8,1202.81,-0.00704382,-750.229,1799.925,1513.1214,0.840658028,0.191316055,6,0.5,0: Broadleaf,1566344905,381.9895,400.08675,31.8232,25.6498,500.01825,100.7365,0.200241,37.319625,36.604925,999.9,9974.0625,0,439.275,1799.925,0.978002,0.021998,0,978.77225,4.99935,18644.85,15771.85,48.875,49.8435,49.375,49.25,50.187,1755.445,39.48,0,71.79999995,986.1657308,-72.41179493,-1961.121369,18853.50769,15,1566344941,16:49:00,46,3.52,0.423,400,25,0.1,0.13,-18.32753654,1.187819,0.181867605,0,993.4046136,-72.48203337,9.220423423,0,5.8646875,2.615550517,0.370762234,0,0,3,0/3,100,100,3.52,0.423,2,488.845,446.022,35.9553,35.6485,29.9999,35.4806,35.3922,19.5205,28.682,36.4701,-999.9,400,25.4477,99.6728,112.308
29,1566345369,3131.7,20190820 16:56:09,16:56:09,1,23293,1_1,23509,31,23522,23316,23388,B2_R3,6,1,13,1,,1566345368,0.008586287,18.54914525,373.88675,259.953327,26.2480653,37.7521763,0.318565122,2.267673558,0.295628388,0.186690711,289.4969493,36.38989977,36.081475,5.995576611,50.55962614,3.196406983,6.32205423,2.799169628,-378.6552672,118.3885083,12.37940094,41.60959122,-0.041661247,0.046768399,3.486868045,0,0,1,0,51409.02415,MPF-2410-20190820-06_38_21,857.38,4783.58,3926.2,0.820766037,-0.65426748,MPF-2557-20190820-16_56_10,960.8581923,92.8008,-9.35398609,0.5,1513.1847,18.54914525,-7077.154319,1,0.012690726,50.54675391,-,0,92.8008,-9.35398609,0.980600136,1.135340057,1.194737711,2557,300,300,300,10242.8,92.8008,-0.00695037,1.64852,1800,1513.1847,0.840658167,0.191316334,6,0.5,0: Broadleaf,1566345368,373.88675,399.9905,31.6563,21.681825,500.14525,100.772,0.200223,37.04985,36.081475,999.9,9969.845,0,1668.28,1800,0.978002,0.0219984,0,945.31425,4.99935,17445.275,15772.525,48.437,49.437,48.875,48.781,49.75,1755.51,39.49,0,462.4000001,960.8581923,-159.3828035,-2830.765814,17720.39615,15,1566344941,16:49:00,46,3.52,0.423,400,25,0.1,0.13,-25.89911538,-1.49307244,0.192814051,0,979.3160909,-183.7406346,23.43582722,0,9.952295769,-0.0663384,0.019506271,1,1,3,3-Jan,100,100,3.52,0.423,2,482.394,434.588,35.5902,35.328,30.0005,35.2072,35.1343,19.4775,43.1346,53.8145,-999.9,400,21.7613,99.7162,112.337
30,1566345474,3236.7,20190820 16:57:54,16:57:54,1,23293,1_1,23509,31,23522,23316,23388,B2_R3,6,2,13,1,,1566345473,0.010523368,18.26927977,373.441,290.4802239,29.32801606,37.7040595,0.459913943,2.268125603,0.413695769,0.26232425,289.5136848,35.63589383,35.202575,5.712044123,51.87579482,3.25786524,6.280125925,2.454178884,-464.080521,210.9774532,21.94997961,58.36059666,-0.041673505,0.04678216,3.487678821,0,0,1,0,51443.59897,MPF-2410-20190820-06_38_21,857.38,4783.58,3926.2,0.820766037,-0.65426748,MPF-2558-20190820-16_57_55,1391.451923,1678.28,0.170905973,0.5,1513.274775,18.26927977,129.3138492,1,0.012505031,1.850287199,-,0,1678.28,0.170905973,0.649158162,0.349406842,0.790917427,2558,300,300,300,10465.4,1585.16,-0.00714082,4.76721,1800.1075,1513.274775,0.840658003,0.191316005,6,0.5,0: Broadleaf,1566345473,373.441,400.08075,32.267625,20.0467,499.98525,100.76375,0.20014925,36.92795,35.202575,999.9,9973.595,0,85.915875,1800.1075,0.9780055,0.02199435,0,1312.1425,4.99935,24281.225,15773.45,48.437,49.312,48.875,48.875,49.75,1755.625,39.4825,0,104.1999998,1391.451923,-777.5729916,-13754.00684,25675.84231,15,1566344941,16:49:00,46,3.52,0.423,400,25,0.1,0.13,-26.16439038,-3.365833493,0.518206457,0,1490.76,-991.6796822,126.8919029,0,11.20587981,8.214090347,1.124168624,0,0,3,0/3,100,100,3.52,0.423,2,476.099,418.351,35.5861,35.4204,30.0004,35.2561,35.1703,19.3993,45.6822,46.2679,-999.9,400,19.6616,99.6982,112.31
31,1566345545,3307.3,20190820 16:59:04,16:59:04,1,23293,1_1,23509,31,23522,23316,23388,B2_R3,6,3,13,1,,1566345544,0.009381865,20.68235692,371.139,254.4840645,25.69233808,37.46964935,0.347357711,2.271538455,0.320318514,0.202452749,289.503895,35.97363511,35.98885,5.965130692,50.12135989,3.141501463,6.26778976,2.823629229,-413.7402373,110.5964989,11.53093329,-2.108910062,-0.041766125,0.046886134,3.493802149,1,0,1,0,51559.18195,MPF-2410-20190820-06_38_21,857.38,4783.58,3926.2,0.820766037,-0.65426748,MPF-2559-20190820-16_59_06,968.7108846,1392.48,0.304326895,0.5,1513.2186,20.68235692,230.2565594,1,0.01410016,2.4352953,-,0,1392.48,0.304326895,0.70890421,0.791943778,0.863710458,2559,300,300,300,10308.8,1262.15,-0.00703441,-10.897,1800.04,1513.2186,0.840658319,0.191316638,6,0.5,0: Broadleaf,1566345544,371.139,400.142,31.11675,20.20665,499.9,100.75875,0.199784,36.89195,35.98885,999.9,9996.2575,0,96.327675,1800.04,0.977996,0.0220043,0,953.5215,4.99935,18017.675,15772.825,48.45275,49.2655,48.875,48.875,49.812,1755.54,39.5,0,69.79999995,968.7108846,-150.9000001,-2855.603419,18143.71538,15,1566345585,16:59:45,47,3.581,0.288,400,20,0.07,0.05,-29.108225,0.320299658,0.072965147,1,988.6894091,-181.137936,23.57461515,0,10.64530712,2.529967323,0.33979973,0,1,3,3-Jan,100,100,3.581,0.288,2,466.144,421.984,35.6145,35.5057,30.0005,35.3206,35.2319,19.4083,42.5598,40.7496,-999.9,400,20.171,99.6774,112.296
32,1566345644,3406.8,20190820 17:00:44,17:00:44,1,23293,1_1,23509,31,23522,23316,23388,B2_R3,3,1,13,1,,1566345643,0.005615365,13.00547981,382.01275,253.3134964,25.57575746,38.56985742,0.191211438,2.268284907,0.182686729,0.114913443,289.4931221,37.35706478,36.471275,6.125188379,50.0623996,3.164536034,6.321183281,2.960652346,-247.6376154,70.44387331,7.377857627,119.6772376,-0.041677825,0.04678701,3.487964559,0,0,1,0,51428.92927,MPF-2410-20190820-06_38_21,857.38,4783.58,3926.2,0.820766037,-0.65426748,MPF-2560-20190820-17_00_45,1141.466923,1312.3,0.130178372,0.5,1513.1619,13.00547981,98.49047601,1,0.009027287,2.645187838,-,0,1312.3,0.130178372,0.725665715,0.375523338,0.88413224,2560,300,300,300,10299,1292.37,-0.00702669,12.4231,1799.9725,1513.1619,0.840658344,0.191316687,6,0.5,0: Broadleaf,1566345643,382.01275,400.19625,31.34295,24.814725,499.92425,100.76475,0.20009325,37.047325,36.471275,999.9,9974.53,0,100.98085,1799.9725,0.977994,0.0220055,0,1113.2125,4.99935,21462.275,15772.225,48.5,49.25,48.937,48.812,49.812,1755.4725,39.5,0,98.79999995,1141.466923,-274.8047863,-5031.863248,21974.09231,15,1566345585,16:59:45,47,3.581,0.288,400,20,0.07,0.05,-18.00450192,-1.142052591,0.159294382,0,1172.807273,-312.6856808,39.84452012,0,6.379325192,1.016487544,0.134869442,0,0,3,0/3,100,100,3.581,0.288,2,485.755,447.125,35.5992,35.5879,30.0003,35.3902,35.2963,19.4769,28.8694,40.7475,-999.9,400,24.7814,99.6607,112.281
33,1566345783,3545.8,20190820 17:03:03,17:03:03,1,23293,1_1,23509,31,23522,23316,23388,B2_R3,3,2,13,1,,1566345782,0.005500206,15.37832245,378.2965,226.8440507,22.90304718,38.19426853,0.187077003,2.271089661,0.178918107,0.112527207,289.4953533,37.46092917,36.603475,6.169695101,50.59872091,3.21009239,6.344216479,2.959602711,-242.5590659,62.50816323,6.544932939,115.9893835,-0.041753938,0.046872453,3.492996709,0,0,1,0,51507.95214,MPF-2410-20190820-06_38_21,857.38,4783.58,3926.2,0.820766037,-0.65426748,MPF-2561-20190820-17_03_04,957.9898077,1360.41,0.295808023,0.5,1513.1763,15.37832245,223.8048448,1,0.010595322,2.516278181,-,0,1360.41,0.295808023,0.715608394,0.79999243,0.871878661,2561,300,300,300,10332.9,1237.51,-0.00705081,-14.3016,1799.99,1513.1763,0.840658171,0.191316341,6,0.5,0: Broadleaf,1566345782,378.2965,399.2485,31.794475,25.403725,499.97225,100.764,0.19984325,37.114,36.603475,999.9,9992.82,0,173.94425,1799.99,0.977999,0.0220007,0,940.961,4.99935,17700.275,15772.4,48.5,49.312,48.937,48.812,49.812,1755.5,39.49,0,138.1999998,957.9898077,-163.1765812,-2564.717948,17989.8,15,1566345585,16:59:45,47,3.581,0.288,400,20,0.07,0.05,-21.09457692,0.820107231,0.191734196,0,976.0078636,-179.7371285,22.84156355,0,6.489956154,-0.469350499,0.060544062,0,0,3,0/3,100,100,3.581,0.288,2,494.817,456.125,35.6926,35.6614,30.0003,35.453,35.3587,19.378,30.5022,47.6521,-999.9,400,25.2456,99.6496,112.259
34,1566345845,3607.3,20190820 17:04:04,17:04:04,1,23293,1_1,23509,31,23522,23316,23388,B2_R3,3,3,13,1,,1566345844,0.009268494,22.61182252,368.94525,248.1715234,25.05660498,37.25050828,0.362889455,2.276432081,0.33354546,0.210904266,289.4769994,36.16065242,35.966225,5.957714276,51.91625398,3.280477275,6.318786553,2.677237001,-408.7406031,131.8272139,13.72330588,26.286916,-0.041899157,0.047035474,3.502588888,29,6,1,0,51692.00017,MPF-2410-20190820-06_38_21,857.38,4783.58,3926.2,0.820766037,-0.65426748,MPF-2562-20190820-17_04_06,1086.613077,10.631,-101.2117465,0.5,1513.0797,22.61182252,-76570.71953,1,0.015376645,448.9651961,-,0,10.631,-101.2117465,0.997777606,1.270721403,1.215666293,2562,300,300,300,10247.2,10.3344,-0.00695,2.08099,1799.875,1513.0797,0.840658213,0.191316425,6,0.5,0: Broadleaf,1566345844,368.94525,400.17575,32.491275,21.732925,500.11475,100.7645,0.2003675,37.040375,35.966225,999.9,10027.525,0,125.59225,1799.875,0.9779975,0.0220024,0,1057.6875,4.99935,20392.05,15771.4,48.5155,49.4215,48.937,48.875,49.85925,1755.385,39.49,0,60.70000005,1086.613077,-296.7685472,-5121.712823,20869.28077,15,1566345585,16:59:45,47,3.581,0.288,400,20,0.07,0.05,-28.68487308,-21.35127431,3.055791533,0,1123.904773,-372.3311072,47.74115442,0,9.693135769,8.368112661,1.137372543,0,0,3,0/3,100,100,3.581,0.288,2,433.632,452.605,35.7053,35.6746,30,35.4804,35.3739,19.4001,39.6882,44.51,-999.9,400,21.3181,99.6497,112.254
35,1566345926,3688.8,20190820 17:05:26,17:05:26,1,23293,1_1,23509,31,23522,23316,23388,B2_R3,1,1,13,1,,1566345925,0.007189019,18.07997264,375.0695,237.9925189,24.02770531,37.86698615,0.24904941,2.272493919,0.234818867,0.147972546,289.5003774,37.09264542,36.5312,6.145328182,49.9017374,3.197438479,6.40746925,2.947889704,-317.0357434,93.70229942,9.810278691,75.97721216,-0.041792078,0.046915269,3.495517117,0,0,1,0,51522.75551,MPF-2410-20190820-06_38_21,857.38,4783.58,3926.2,0.820766037,-0.65426748,MPF-2563-20190820-17_05_27,1139.106923,1512.48,0.246861497,0.5,1513.2054,18.07997264,186.7760752,1,0.0123805,2.162739342,-,0,1512.48,0.246861497,0.683818395,0.569948217,0.833146554,2563,300,300,300,10320.4,1418.63,-0.00704148,0.383667,1800.025,1513.2054,0.840657991,0.191315982,6,0.5,0: Broadleaf,1566345925,375.0695,400.00125,31.670375,23.316725,499.9975,100.76,0.1999185,37.296025,36.5312,999.9,10002.345,0,105.1155,1800.025,0.97800725,0.021992375,0,1103.01,4.99935,20615.1,15772.725,48.5935,49.437,49.031,49,49.937,1755.545,39.48,0,80.70000005,1139.106923,-358.0649575,-6215.617098,21243.26923,15,1566345585,16:59:45,47,3.581,0.288,400,20,0.07,0.05,-24.98248846,0.032959276,0.082802791,1,1182.602273,-398.4974113,50.68868006,0,8.196021154,1.728785076,0.256544264,0,1,3,3-Jan,100,100,3.581,0.288,2,495.713,436.238,35.7805,35.6647,30.0001,35.4738,35.3804,19.4576,32.9582,40.7983,-999.9,400,23.4047,99.6636,112.275
36,1566346024,3786.3,20190820 17:07:03,17:07:03,1,23293,1_1,23509,31,23522,23316,23388,B2_R3,1,2,13,1,,1566346023,0.007462972,15.99944237,377.3925,260.2250015,26.27257963,38.10192891,0.264840155,2.270465205,0.248796791,0.156858374,289.4967865,37.04563451,36.564925,6.156687867,50.91024107,3.269612294,6.422307624,2.887075573,-329.117082,94.68969551,9.926173776,64.99557373,-0.041736985,0.046853422,3.49187612,0,0,1,0,51450.57957,MPF-2410-20190820-06_38_21,857.38,4783.58,3926.2,0.820766037,-0.65426748,MPF-2564-20190820-17_07_05,810.5818846,1127.14,0.280850751,0.5,1513.1865,15.99944237,212.4897825,1,0.011005722,3.243998084,-,0,1127.14,0.280850751,0.764373126,1.173480558,0.931292344,2564,300,300,300,10312.9,1027.17,-0.00703687,-11.2262,1800.0025,1513.1865,0.840657999,0.191315999,6,0.5,0: Broadleaf,1566346023,377.3925,399.96875,32.3849,23.72045,500.063,100.761,0.2000125,37.3385,36.564925,999.9,9989.06,0,68.84635,1800.0025,0.978004,0.0219962,0,806.603,4.99935,15023.325,15772.575,48.5935,49.312,48.9685,48.937,49.937,1755.5225,39.48,0,97,810.5818846,-41.10068371,-1354.861539,15262.86538,15,1566345585,16:59:45,47,3.581,0.288,400,20,0.07,0.05,-22.41357885,-3.72725604,0.576528443,0,814.8733409,-42.66694103,5.421446876,0,8.730225,-0.650732656,0.122273501,0,0,3,0/3,100,100,3.581,0.288,2,484.81,411.632,35.8437,35.6515,30.0002,35.4641,35.3739,19.3451,33.9285,43.7528,-999.9,400,23.5704,99.6631,112.282
37,1566346097,3859.3,20190820 17:08:16,17:08:16,1,23293,1_1,23509,31,23522,23316,23388,B2_R3,1,3,13,1,,1566346096,0.007792157,17.46392285,375.59925,251.9977573,25.44208745,37.92108734,0.272364522,2.270088387,0.255425244,0.161074835,289.499107,36.86763343,36.58245,6.162598058,50.42174757,3.225807755,6.39765163,2.936790303,-343.6341215,83.88574212,8.792808925,38.54353658,-0.041726756,0.04684194,3.49119998,0,0,1,0,51450.20163,MPF-2410-20190820-06_38_21,857.38,4783.58,3926.2,0.820766037,-0.65426748,MPF-2565-20190820-17_08_18,866.3395385,1189.01,0.271377416,0.5,1513.1934,17.46392285,205.3232575,1,0.01197348,3.023162126,-,0,1189.01,0.271377416,0.751439299,0.972983329,0.915534104,2565,300,300,300,10333.8,1100.66,-0.00705114,-6.42029,1800.01,1513.1934,0.84065833,0.19131666,6,0.5,0: Broadleaf,1566346096,375.59925,400.06775,31.95085,22.899125,500.00575,100.7615,0.200063,37.267875,36.58245,999.9,9986.5625,0,77.919925,1800.01,0.97799675,0.02200325,0,855.6375,4.99935,16404.625,15772.55,48.562,49.25,49,48.875,49.937,1755.51,39.5,0,72.5999999,866.3395385,-110.9416067,-1667.302562,16576.76923,15,1566345585,16:59:45,47,3.581,0.288,400,20,0.07,0.05,-24.6503,1.085930846,0.145682454,0,878.7680455,-123.8214809,15.74668957,0,8.927271538,1.617092359,0.244689046,0,0,3,0/3,100,100,3.581,0.288,2,495.311,416.777,35.8723,35.65,30,35.4608,35.3739,19.4454,33.9659,40.6723,-999.9,400,22.8996,99.6651,112.279
38,1566346328,4090.3,20190820 17:12:07,17:12:07,1,23293,1_1,23509,31,23522,23316,23388,B3_R1,5,1,13,1,,1566346327,0.003901606,6.142671436,390.6245,301.3927108,30.42467144,39.43234738,0.138223318,2.275297,0.133722094,0.083968515,289.4796296,38.00670142,36.304475,6.069431177,51.31511597,3.260210086,6.353313297,2.809221091,-172.0608417,102.5240856,10.70083213,230.6437055,-0.041868276,0.047000808,3.500550101,60,12,1,0,51638.47041,MPF-2410-20190820-06_38_21,857.38,4783.58,3926.2,0.820766037,-0.65426748,MPF-2566-20190820-17_12_09,920.0065385,1026.25,0.103525906,0.5,1513.0962,6.142671436,78.32232788,1,0.004492073,3.661222899,-,0,1026.25,0.103525906,0.785464025,0.629143492,0.956988946,2566,300,300,300,10285.8,1026.25,-0.00690421,-877.268,1799.895,1513.0962,0.840658039,0.191316077,6,0.5,0: Broadleaf,1566346327,390.6245,399.825,32.296275,27.76535,499.97725,100.747,0.1999385,37.140275,36.304475,999.9,10021.875,0,104.157,1799.895,0.978002,0.02199815,0,912.842,4.99935,16778.175,15771.575,48.5,49.312,48.937,48.812,49.812,1755.415,39.48,0,230.4000001,920.0065385,-75.37169231,-1618.591453,16945.01538,15,1566346352,17:12:32,48,3.449,0.496,399,28,0.12,0.02,-8.7940975,-0.546927944,0.13757172,0,929.03675,-90.10849692,11.48628197,0,4.089393269,2.496275053,0.38339197,0,0,3,0/3,100,100,3.449,0.496,2,397.707,451.337,35.6897,35.6154,29.9999,35.4682,35.3707,19.4745,28.0157,58.8216,-999.9,400,27.7397,99.6691,112.272
39,1566346398,4160.3,20190820 17:13:17,17:13:17,1,23293,1_1,23509,31,23522,23316,23388,B3_R1,5,2,13,1,,1566346397,0.009622285,19.00525517,372.66625,273.1772356,27.57570477,37.61856094,0.38406928,2.269708921,0.351277235,0.222260721,289.4803541,36.02358175,35.7542,5.888601363,51.46680595,3.248649855,6.312126418,2.639951508,-424.3427495,155.0175268,16.16711335,36.32224477,-0.041716458,0.046830379,3.490519135,0,0,1,0,51478.61862,MPF-2410-20190820-06_38_21,857.38,4783.58,3926.2,0.820766037,-0.65426748,MPF-2567-20190820-17_13_19,894.6678462,1321.91,0.323200637,0.5,1513.0947,19.00525517,244.5165854,1,0.012992923,2.61868811,-,0,1321.91,0.323200637,0.723656759,0.91972995,0.881684581,2567,300,300,300,10335,1189.77,-0.00705231,-16.2012,1799.8925,1513.0947,0.840658373,0.191316746,6,0.5,0: Broadleaf,1566346397,372.66625,399.775,32.182575,21.0077,500.01175,100.7445,0.199873,37.02105,35.7542,999.9,9985.7825,0,599.29525,1799.8925,0.977994,0.02200585,0,890.3185,4.99935,16514.075,15771.5,48.48425,49.25,48.875,48.75,49.812,1755.3925,39.5,0,68.9000001,894.6678462,-39.50242736,-2164.670085,16744.45385,15,1566346352,17:12:32,48,3.449,0.496,399,28,0.12,0.02,-26.80906538,-2.020598993,0.263281093,0,899.0498636,-43.60857762,5.550803065,0,11.03101923,0.758099206,0.096260606,0,0,3,0/3,100,100,3.449,0.496,2,492.849,432.584,35.6629,35.5818,30.0001,35.4323,35.3447,19.4357,43.2321,54.2605,-999.9,400,20.7647,99.6762,112.287
